1000.0,0.10843049399999986,0.09213802147048727,0.23540393200000015,0.1440227862271985,
2000.0,0.2583218030000001,0.0806368754745009,0.6543450409999996,0.11570560158326847,
3000.0,0.49628292799999957,0.10564284556710482,1.6623523430000002,0.2741073529772168,
4000.0,0.8345141570000004,0.15635471185688435,2.84075349,0.419706180590641,
5000.0,1.3247478579999994,0.22444696562787417,4.452228755999998,0.6947400801869461,
6000.0,1.9013001670000007,0.3277406123188683,6.175619471999997,0.8463002166445109,
7000.0,2.625010765000003,0.43417279031992645,8.457787957000019,1.1783746914403563,
8000.0,3.4269088380000015,0.5527114994601771,10.84936375099999,1.4122194720102446,
9000.0,4.437222669000003,0.6868356595427334,13.759997588,1.53045600062546,
10000.0,5.3436709429999905,0.7394470202270091,16.469763465,1.7971528975329985,
15000.0,12.691908195000012,1.4704082656171653,36.57895967999997,2.70810524168615,
20000.0,24.765811841000012,2.6622001823831116,64.90503116000004,4.615910262809753,
25000.0,42.335772655000014,3.816287527520135,99.64964077400003,5.468790846868111,
1000.0,0.0953201520000001,0.10036383893262,0.0,0.0,
2000.0,0.4471563369999999,0.1624081826242734,0.0,0.0,
3000.0,1.3151298959999993,0.25412625287711804,0.0,0.0,
4000.0,3.1474658200000007,0.5625804678023615,0.0,0.0,
5000.0,6.280860444000006,1.069402195734932,0.0,0.0,
1000.0,0.09460678399999997,0.11135191360399423,0.0,0.0,
2000.0,0.45253287900000017,0.14677190278168362,0.0,0.0,
1000.0,0.11129313200000013,0.10834235875848634,0.22643769599999994,0.10190715896348848,
2000.0,0.2584508909999997,0.07477780062576923,0.6567790669999988,0.1426004117292241,
3000.0,0.4999106789999991,0.10340559606331046,1.6933690050000005,0.3015691014027604,
4000.0,0.8828613209999998,0.17996383943780261,2.957740225000001,0.44842450217652224,
1000.0,0.081779745,0.08788634099696022,0.0,0.0,
2000.0,0.42131732299999985,0.10288675702301497,0.0,0.0,
3000.0,1.3367591989999998,0.28648954965991236,0.0,0.0,
4000.0,2.9324787109999986,0.46672300469324596,0.0,0.0,
1000.0,0.09232765599999995,0.11009046842792361,0.0,0.0,
2000.0,0.4521235959999999,0.11495020759902355,0.0,0.0,
3000.0,1.311751137000001,0.21647652420081104,0.0,0.0,
4000.0,3.034141132999998,0.48886338396812984,0.0,0.0,
5000.0,6.1841850009999915,0.9189122236438667,0.0,0.0,
1000.0,0.10782602799999993,0.08321926365120784,0.2157025670000004,0.09434765094083286,
2000.0,0.254596809,0.06713017513847663,0.7490742750000003,0.12507483427238777,
3000.0,0.48916484699999946,0.10238041235645788,1.6365588279999985,0.22960173047321553,
4000.0,0.8700057269999993,0.15087561380297965,2.437037138000001,0.3225811015790158,
5000.0,1.310816024,0.19687089562013863,4.3725626379999945,0.5663085357578402,
6000.0,1.8798043879999988,0.3010105325428642,6.165643847999998,0.8109113759058605,
1000.0,0.10444166299999993,0.09342275732010623,0.19425902600000003,0.10231741726781049,
2000.0,0.2646693940000003,0.08075889514794349,0.7885388940000012,0.14958065220209346,
3000.0,0.4832637660000002,0.11904203282553152,1.6290583410000015,0.235812810303371,
4000.0,0.89176986,0.20481761753880526,2.5727862960000043,0.4764757814189192,
5000.0,1.4040682120000003,0.3822847284622696,4.646749137000001,0.7691090909397967,
